Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Years,Item_Visibility_MeanRatio,Identifier,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
NCO26,116.0492,1969.4364,9,0.076855628,7.235,1997,OUT046,21,1.165312939254031,1428,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDH35,165.4526,5262.4832,15,0.059956876,12.792854228644991,1985,OUT027,33,0.9090879252206419,453,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDB51,60.5852,1314.2892,4,0.038532062,6.92,2002,OUT045,16,0.5842371156571455,228,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX44,90.8172,535.3032,6,0.043209581,9.3,2007,OUT017,11,0.655159357217732,1152,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCN07,132.1284,263.6568,11,0.056816465,18.5,1998,OUT010,20,0.8614718733047602,1407,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCC31,154.5972,1402.1748,9,0.019866705,8.02,2004,OUT035,14,0.30122619513098964,1289,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCX54,105.1622,1693.7952,9,0.048331717,9.195,2007,OUT017,11,0.732823043179922,1538,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCO55,105.5938,2143.876,11,0.091221855,12.8,2002,OUT045,16,1.383138889636749,1436,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCC30,177.6344,2676.516,9,0.027622076,16.6,1999,OUT049,19,0.418815946333276,1288,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDI16,53.064,905.488,5,0.0,14.0,2004,OUT035,14,0.0,479,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP16,246.3802,7370.406,5,0.039355947,18.6,1999,OUT049,19,0.5967291591930765,743,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB11,226.8404,6301.1312,15,0.060836524,16.0,2004,OUT035,14,0.9224254676110174,198,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCB06,160.692,1597.92,8,0.082316506,17.6,2004,OUT035,14,1.2481127544229043,1274,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDA45,178.237,529.311,13,0.155350299,21.25,2004,OUT035,14,2.3554776436370095,179,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCO26,117.5492,1969.4364,9,0.076841095,7.235,2004,OUT035,14,1.1650925846308644,1428,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DRJ25,50.3692,1034.6532,14,0.151419185,14.6,2007,OUT017,11,2.2958726657181163,94,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDR28,161.521,1794.331,5,0.026001976,13.85,2009,OUT018,9,0.39425140184883756,843,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI04,197.6426,2768.3964,5,0.073209447,13.65,2009,OUT018,9,1.1100282189449053,470,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRK12,31.29,898.83,14,0.041683481,12.792854228644991,1985,OUT027,33,0.6320200748662096,104,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDX20,226.172,3169.208,6,0.042560252,7.365,1997,OUT046,21,0.6453139951379,1132,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCI18,223.5746,3589.9936,9,0.014081156,18.35,2009,OUT018,9,0.21350360036684018,1344,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDB36,132.5626,262.3252,0,0.0,5.465,2009,OUT018,9,0.0,216,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDN13,99.8358,1910.1802,2,0.152918384,18.6,2007,OUT017,11,2.3186040653394513,661,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRD24,140.9154,1701.7848,14,0.030969274,13.85,2007,OUT017,11,0.46956737783085245,20,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDQ28,154.5656,2471.4496,5,0.060376776,14.0,1987,OUT013,31,0.9154546014931039,797,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDM22,54.764,1331.6,13,0.04192285,14.0,1987,OUT013,31,0.635649474562954,631,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR07,97.0094,1808.9786,6,0.077367431,12.792854228644991,1985,OUT027,33,1.1730730821839546,824,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV25,222.5456,3315.684,3,0.045838211,5.905,2009,OUT018,9,0.6950155997756788,1037,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRF49,114.2518,2618.5914,14,0.071077939,7.27,1997,OUT046,21,1.0777095206639744,47,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDW51,214.556,2769.728,10,0.094659871,6.155,1997,OUT046,21,1.435267336627806,1109,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRL01,233.4958,5375.0034,14,0.077608838,19.5,2007,OUT017,11,1.1767333827767295,113,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDP25,216.8824,2838.9712,3,0.021327477,15.2,2007,OUT017,11,0.32337495062486177,750,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL50,125.0046,1743.0644,3,0.042485444,12.15,2009,OUT018,9,0.6441797290779087,611,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCB30,198.8084,5555.4352,9,0.025578526,12.792854228644991,1985,OUT027,33,0.3878308991873133,1278,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDW11,61.9194,619.194,1,0.0489808,12.6,2009,OUT018,9,0.7426646753184274,1075,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCM43,164.821,2120.573,11,0.019471688,14.5,2004,OUT035,14,0.2952368039399463,1401,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDK44,173.0738,3823.0236,6,0.122918852,16.6,2007,OUT017,11,1.863740267841559,568,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM15,151.4366,1360.2294,10,0.057373797,11.8,1987,OUT013,31,0.8699223434649979,627,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS31,178.8318,3969.4996,6,0.044155597,13.1,1987,OUT013,31,0.6695031953233987,892,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDI32,115.1834,345.5502,6,0.291865402,17.7,1998,OUT010,20,4.4253692061585825,488,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR47,196.5794,585.2382,1,0.0,17.85,1998,OUT010,20,0.0,857,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDB35,92.6804,1010.6844,15,0.064750025,12.3,2002,OUT045,16,0.9817633908283463,215,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCU05,81.4618,161.1236,8,0.098312421,11.8,1998,OUT010,20,1.490648626027618,1499,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
DRY23,42.1112,42.6112,14,0.191013663,12.792854228644991,1985,OUT019,33,2.8962185185476454,142,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDO24,157.4604,3010.7476,0,0.176573035,11.1,2002,OUT045,16,2.6772644731867246,707,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ28,153.0656,6024.1584,5,0.060134441,12.792854228644991,1985,OUT027,33,0.9117802302273571,797,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV39,198.1426,988.713,10,0.007294652,11.3,2002,OUT045,16,0.11060416242978714,1049,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCO17,117.944,239.688,8,0.128478462,12.792854228644991,1985,OUT019,33,1.9480370934456137,1426,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDU50,112.8176,1374.2112,4,0.075107656,5.75,1987,OUT013,31,1.138809553073207,1008,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDT12,226.8062,4739.8302,0,0.049381406,12.792854228644991,1985,OUT027,33,0.7487388089569269,926,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK58,100.0016,1012.016,13,0.045165796,11.35,2009,OUT018,9,0.6848201993809478,578,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO08,165.7526,657.8104,6,0.09415375,12.792854228644991,1985,OUT019,33,1.427593346245108,694,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCW29,130.431,778.986,8,0.028907832,14.0,1999,OUT049,19,0.43831104568401597,1523,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDE04,179.766,2336.958,5,0.018059621,19.75,2002,OUT045,16,0.2738265313416452,319,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCB19,85.0882,2233.0932,9,0.090436094,6.525,1999,OUT049,19,1.3712248960322573,1277,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDV15,103.9648,1661.8368,10,0.146399712,10.3,1999,OUT049,19,2.219765593440517,1029,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDL58,264.7568,4745.8224,13,0.074264356,5.78,1999,OUT049,19,1.1260231322573766,616,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDA08,164.1526,3124.5994,6,0.050186726,11.85,2002,OUT045,16,0.7609493632216069,150,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT43,50.1324,467.3916,6,0.020631654,16.35,2009,OUT018,9,0.31282462963430846,951,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCX06,182.5976,5070.7328,9,0.01561108,12.792854228644991,1985,OUT027,33,0.23670086359491874,1530,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDT20,37.6164,540.6296,6,0.041395445,10.5,1997,OUT046,21,0.6276527684436927,932,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB41,48.0718,992.7078,5,0.097313129,19.0,1997,OUT046,21,1.4754969978645764,221,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCN55,238.8538,6008.845,11,0.059582996,14.6,1999,OUT049,19,0.903419020898784,1420,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDE40,62.9194,2105.2596,4,0.098663652,12.792854228644991,1985,OUT027,33,1.4959741179872588,343,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDX49,232.63,5359.69,3,0.101338651,12.792854228644991,1985,OUT027,33,1.536533424160537,1157,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCM53,104.628,745.696,8,0.052146456,18.75,2002,OUT045,16,0.7906635010911758,1402,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDE36,161.8868,3275.736,0,0.041764487,5.26,2004,OUT035,14,0.6332483172527947,340,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN57,140.2154,1701.7848,13,0.054344186,18.25,2002,OUT045,16,0.8239862813823832,688,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDI24,177.937,6704.606,0,0.078362484,12.792854228644991,1985,OUT027,33,1.1881604370897467,484,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI19,242.7512,4119.9704,10,0.052339069,15.1,1997,OUT046,21,0.7935839693380625,480,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF24,81.5934,327.5736,0,0.042464962,15.5,1998,OUT010,20,0.6438691735565643,371,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDG52,45.7402,780.9834,5,0.065732883,13.65,1999,OUT049,19,0.9966658407159373,424,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRF36,189.3846,3630.6074,14,0.023625114,16.1,2002,OUT045,16,0.35821255712791206,44,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDS45,107.3622,317.5866,13,0.051643608,12.792854228644991,1985,OUT019,33,0.7830391371229573,903,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX40,39.7164,231.6984,5,0.165694219,12.85,1998,OUT010,20,2.512315914721185,1150,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRK12,32.99,133.16,14,0.041878397,9.5,2004,OUT035,14,0.6349754620353527,104,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRC27,245.1802,5650.6446,4,0.058091482,13.8,2004,OUT035,14,0.880804144037996,13,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDL58,263.7568,2636.568,13,0.0,5.78,2007,OUT017,11,0.0,616,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCD30,96.0726,1272.3438,9,0.026903714,19.7,2002,OUT045,16,0.4079238808404483,1298,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCZ54,161.5552,324.9104,9,0.0,14.65,1998,OUT010,20,0.0,1558,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDE10,130.0626,131.1626,13,0.150554711,6.67,1998,OUT010,20,2.282765197025665,323,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR44,131.2968,260.9936,6,0.0,6.11,1998,OUT010,20,0.0,854,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDP28,260.0936,260.9936,5,0.134975628,13.65,1998,OUT010,20,2.0465494835633726,753,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDX15,160.6578,3690.5294,10,0.15616879,17.2,1987,OUT013,31,2.367887901386292,1129,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDA39,40.2822,1139.1838,10,0.0,6.32,2004,OUT035,14,0.0,175,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY24,52.9298,1995.4026,0,0.133700752,4.88,1999,OUT049,19,2.0272193507233363,1185,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDC60,88.3514,1416.8224,0,0.115119905,5.425,2007,OUT017,11,1.7454898015041242,277,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH28,37.2506,265.6542,5,0.110030997,15.85,1997,OUT046,21,1.6683299305435573,448,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT25,121.7072,3552.7088,3,0.051038045,7.5,2007,OUT017,11,0.7738573710272656,937,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ13,161.5578,2406.867,14,0.062837968,12.65,1987,OUT013,31,0.9527720882956123,91,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCO07,211.956,213.056,11,0.017116983,12.792854228644991,1985,OUT019,33,0.2595339116985848,1424,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDW20,124.173,2956.152,6,0.024129332,20.75,1987,OUT013,31,0.36585769353359976,1082,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRF27,152.134,153.134,4,0.049754975,12.792854228644991,1985,OUT019,33,0.7544029977838557,43,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDS49,79.7644,1649.8524,3,0.0,9.0,2004,OUT035,14,0.0,907,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX25,181.9292,3101.2964,3,0.101561568,12.792854228644991,1985,OUT027,33,1.539913372659295,1137,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCX42,165.6526,4769.1254,9,0.005949644,12.792854228644991,1985,OUT027,33,0.09021066273969044,1536,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDG33,170.4764,3435.528,12,0.13956116,12.792854228644991,1985,OUT027,33,2.1160769848279957,413,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL56,86.4198,1133.8574,6,0.126035694,14.1,2002,OUT045,16,1.9109989580211568,614,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF14,152.334,2603.278,3,0.027164679,7.55,2004,OUT035,14,0.4118807269310486,365,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCD06,45.406,605.878,9,0.099325278,13.0,1997,OUT046,21,1.5060059316463297,1294,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DRM47,192.8846,2293.0152,7,0.04357366,12.792854228644991,1985,OUT027,33,0.6606796552186888,126,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDS46,118.7782,119.1782,13,0.082741482,12.792854228644991,1985,OUT019,33,1.2545563948505438,904,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDB35,92.9804,1929.4884,15,0.064565202,12.3,1987,OUT013,31,0.9789610373901342,215,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX21,109.8912,2074.6328,13,0.084554569,12.792854228644991,1985,OUT027,33,1.2820470783056743,1133,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCU05,79.9618,241.6854,8,0.058451805,12.792854228644991,1985,OUT027,33,0.8862674922030885,1499,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
NCR38,251.3724,6795.1548,9,0.113748685,17.25,2002,OUT045,16,1.7246988659520277,1472,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCR18,42.7112,639.168,9,0.020603511,15.85,2007,OUT017,11,0.3123979152491313,1469,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCU41,192.1846,3248.4382,8,0.052044976,18.85,2004,OUT035,14,0.7891248244821512,1505,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDY56,227.6062,7222.5984,6,0.062764429,16.35,2007,OUT017,11,0.9516570632744155,1211,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ51,229.0668,3225.1352,4,0.087977262,14.1,2004,OUT035,14,1.3339431924067027,100,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDK21,249.0408,3755.112,13,0.010010425,7.905,2004,OUT035,14,0.1517816987967626,553,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY25,179.3976,3440.8544,3,0.033946163,12.0,1987,OUT013,31,0.5147040498052587,1186,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU44,163.4552,974.7312,6,0.058414678,12.15,2004,OUT035,14,0.885704559147676,1002,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL43,75.367,535.969,10,0.027106459,10.1,1999,OUT049,19,0.4109979741504276,606,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDF05,262.491,5259.82,5,0.027022883,17.5,2007,OUT017,11,0.40973076449063417,359,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRF15,152.034,306.268,4,0.058153409,12.792854228644991,1985,OUT019,33,0.8817431036986885,40,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDL20,112.3886,1779.0176,6,0.128937661,17.1,2009,OUT018,9,1.9549996354261767,591,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV32,61.451,759.012,6,0.088846306,7.785,1999,OUT049,19,1.347119953098595,1042,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDJ34,125.9704,1877.556,13,0.09357779,11.8,1987,OUT013,31,1.418860431584743,526,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG08,171.8764,3779.0808,6,0.165694678,13.15,2002,OUT045,16,2.5123228742458554,397,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ04,41.5796,41.2796,5,0.148392623,12.792854228644991,1985,OUT019,33,2.2499828336806424,777,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDW13,51.1324,259.662,3,0.098438394,8.5,2007,OUT017,11,1.4925586743964459,1077,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCI17,96.341,193.082,8,0.143303291,8.645,1987,OUT013,31,2.1728165338781142,1343,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDY03,110.9202,1687.803,10,0.076276208,17.6,2002,OUT045,16,1.1565275628172842,1169,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS12,127.5362,4655.9394,0,0.175103435,9.1,2007,OUT017,11,2.6549818643512637,877,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ55,225.9404,4950.8888,10,0.023511371,12.8,1987,OUT013,31,0.3564879444599943,538,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRK01,95.4436,1418.154,14,0.06105276,7.63,2004,OUT035,14,0.9257041163617963,102,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDG28,246.4144,1225.072,5,0.049559042,9.285,2007,OUT017,11,0.7514321904914233,409,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY38,231.03,5359.69,4,0.119418124,13.6,2002,OUT045,16,1.8106609587347637,1197,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN01,176.237,1764.37,2,0.072545601,8.895,2002,OUT045,16,1.0999627448397165,653,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCR54,195.211,2553.343,9,0.090486828,16.35,1987,OUT013,31,1.3719941433625908,1477,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDG29,43.3454,1006.6896,5,0.056245075,17.6,1987,OUT013,31,0.8528082506438359,410,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG24,85.225,1081.925,0,0.014618973,7.975,1987,OUT013,31,0.22165817701086665,407,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG59,36.7164,308.9312,15,0.043479126,15.85,2007,OUT017,11,0.6592462963838688,429,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM28,178.666,2516.724,5,0.045166237,15.7,1987,OUT013,31,0.6848268859830821,635,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW04,128.831,1428.141,5,0.057827101,8.985,1997,OUT046,21,0.876795503314991,1070,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS26,260.1594,2093.2752,4,0.089394766,20.35,1987,OUT013,31,1.3554359027732663,889,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ56,85.6908,1929.4884,6,0.10550944,6.59,1987,OUT013,31,1.5997724414592882,815,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
